Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40.0,No,Travel_Frequently,530.0,Research & Development,1.0,4.0,Life Sciences,1.0,119.0,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,Y,No,22.0,4.0,4.0,80.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0
51.0,No,Travel_Rarely,632.0,Sales,21.0,4.0,Marketing,1.0,120.0,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Y,Yes,22.0,4.0,4.0,80.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0
30.0,No,Travel_Rarely,1334.0,Sales,4.0,2.0,Medical,1.0,121.0,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0
46.0,No,Travel_Frequently,638.0,Research & Development,1.0,3.0,Medical,1.0,124.0,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0
32.0,No,Travel_Rarely,1093.0,Sales,6.0,4.0,Medical,1.0,125.0,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,Y,No,16.0,3.0,1.0,80.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0
54.0,No,Travel_Rarely,1217.0,Research & Development,2.0,4.0,Technical Degree,1.0,126.0,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,Y,No,12.0,3.0,1.0,80.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0
24.0,No,Travel_Rarely,1353.0,Sales,3.0,2.0,Other,1.0,128.0,1.0,Female,33.0,3.0,2.0,Sales Executive,3.0,Married,4999.0,17519.0,0.0,Y,No,21.0,4.0,1.0,80.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0
28.0,No,Non-Travel,120.0,Sales,4.0,3.0,Medical,1.0,129.0,2.0,Male,43.0,3.0,2.0,Sales Executive,3.0,Married,4221.0,8863.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,5.0,3.0,4.0,5.0,4.0,0.0,4.0
58.0,No,Travel_Rarely,682.0,Sales,10.0,4.0,Medical,1.0,131.0,4.0,Male,37.0,3.0,4.0,Sales Executive,3.0,Single,13872.0,24409.0,0.0,Y,No,13.0,3.0,3.0,80.0,0.0,38.0,1.0,2.0,37.0,10.0,1.0,8.0
44.0,No,Non-Travel,489.0,Research & Development,23.0,3.0,Medical,1.0,132.0,2.0,Male,67.0,3.0,2.0,Laboratory Technician,2.0,Married,2042.0,25043.0,4.0,Y,No,12.0,3.0,3.0,80.0,1.0,17.0,3.0,4.0,3.0,2.0,1.0,2.0
37.0,Yes,Travel_Rarely,807.0,Human Resources,6.0,4.0,Human Resources,1.0,133.0,3.0,Male,63.0,3.0,1.0,Human Resources,1.0,Divorced,2073.0,23648.0,4.0,Y,Yes,22.0,4.0,4.0,80.0,0.0,7.0,3.0,3.0,3.0,2.0,0.0,2.0
32.0,No,Travel_Rarely,827.0,Research & Development,1.0,1.0,Life Sciences,1.0,134.0,4.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Single,2956.0,15178.0,1.0,Y,No,13.0,3.0,4.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
20.0,Yes,Travel_Frequently,871.0,Research & Development,6.0,3.0,Life Sciences,1.0,137.0,4.0,Female,66.0,2.0,1.0,Laboratory Technician,4.0,Single,2926.0,19783.0,1.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0
34.0,No,Travel_Rarely,665.0,Research & Development,6.0,4.0,Other,1.0,138.0,1.0,Female,41.0,3.0,2.0,Research Scientist,3.0,Single,4809.0,12482.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,16.0,13.0,2.0,10.0
37.0,No,Non-Travel,1040.0,Research & Development,2.0,2.0,Life Sciences,1.0,139.0,3.0,Male,100.0,2.0,2.0,Healthcare Representative,4.0,Divorced,5163.0,15850.0,5.0,Y,No,14.0,3.0,4.0,80.0,1.0,17.0,2.0,4.0,1.0,0.0,0.0,0.0
59.0,No,Non-Travel,1420.0,Human Resources,2.0,4.0,Human Resources,1.0,140.0,3.0,Female,32.0,2.0,5.0,Manager,4.0,Married,18844.0,21922.0,9.0,Y,No,21.0,4.0,4.0,80.0,1.0,30.0,3.0,3.0,3.0,2.0,2.0,2.0
50.0,No,Travel_Frequently,1115.0,Research & Development,1.0,3.0,Life Sciences,1.0,141.0,1.0,Female,73.0,3.0,5.0,Research Director,2.0,Married,18172.0,9755.0,3.0,Y,Yes,19.0,3.0,1.0,80.0,0.0,28.0,1.0,2.0,8.0,3.0,0.0,7.0
25.0,Yes,Travel_Rarely,240.0,Sales,5.0,3.0,Marketing,1.0,142.0,3.0,Male,46.0,2.0,2.0,Sales Executive,3.0,Single,5744.0,26959.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,6.0,1.0,3.0,6.0,4.0,0.0,3.0
25.0,No,Travel_Rarely,1280.0,Research & Development,7.0,1.0,Medical,1.0,143.0,4.0,Male,64.0,2.0,1.0,Research Scientist,4.0,Married,2889.0,26897.0,1.0,Y,No,11.0,3.0,3.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
22.0,No,Travel_Rarely,534.0,Research & Development,15.0,3.0,Medical,1.0,144.0,2.0,Female,59.0,3.0,1.0,Laboratory Technician,4.0,Single,2871.0,23785.0,1.0,Y,No,15.0,3.0,3.0,80.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0
51.0,No,Travel_Frequently,1456.0,Research & Development,1.0,4.0,Medical,1.0,145.0,1.0,Female,30.0,2.0,3.0,Healthcare Representative,1.0,Single,7484.0,25796.0,3.0,Y,No,20.0,4.0,3.0,80.0,0.0,23.0,1.0,2.0,13.0,12.0,12.0,8.0
34.0,Yes,Travel_Frequently,658.0,Research & Development,7.0,3.0,Life Sciences,1.0,147.0,1.0,Male,66.0,1.0,2.0,Laboratory Technician,3.0,Single,6074.0,22887.0,1.0,Y,Yes,24.0,4.0,4.0,80.0,0.0,9.0,3.0,3.0,9.0,7.0,0.0,6.0
54.0,No,Non-Travel,142.0,Human Resources,26.0,3.0,Human Resources,1.0,148.0,4.0,Female,30.0,4.0,4.0,Manager,4.0,Single,17328.0,13871.0,2.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,23.0,3.0,3.0,5.0,3.0,4.0,4.0
24.0,No,Travel_Rarely,1127.0,Research & Development,18.0,1.0,Life Sciences,1.0,150.0,2.0,Male,52.0,3.0,1.0,Laboratory Technician,3.0,Married,2774.0,13257.0,0.0,Y,No,12.0,3.0,3.0,80.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0
34.0,No,Travel_Rarely,1031.0,Research & Development,6.0,4.0,Life Sciences,1.0,151.0,3.0,Female,45.0,2.0,2.0,Research Scientist,2.0,Divorced,4505.0,15000.0,6.0,Y,No,15.0,3.0,3.0,80.0,1.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0
37.0,No,Travel_Rarely,1189.0,Sales,3.0,3.0,Life Sciences,1.0,152.0,3.0,Male,87.0,3.0,3.0,Sales Executive,4.0,Single,7428.0,14506.0,2.0,Y,No,12.0,3.0,1.0,80.0,0.0,12.0,3.0,3.0,5.0,3.0,1.0,3.0
34.0,No,Travel_Rarely,1354.0,Research & Development,5.0,3.0,Medical,1.0,153.0,3.0,Female,45.0,2.0,3.0,Manager,1.0,Single,11631.0,5615.0,2.0,Y,No,12.0,3.0,4.0,80.0,0.0,14.0,6.0,3.0,11.0,10.0,5.0,8.0
36.0,No,Travel_Frequently,1467.0,Sales,11.0,2.0,Technical Degree,1.0,154.0,2.0,Female,92.0,3.0,3.0,Sales Executive,4.0,Married,9738.0,22952.0,0.0,Y,No,14.0,3.0,3.0,80.0,1.0,10.0,6.0,3.0,9.0,7.0,2.0,8.0
36.0,No,Travel_Rarely,922.0,Research & Development,3.0,2.0,Life Sciences,1.0,155.0,1.0,Female,39.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2835.0,2561.0,5.0,Y,No,22.0,4.0,1.0,80.0,1.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0
43.0,No,Travel_Frequently,394.0,Sales,26.0,2.0,Life Sciences,1.0,158.0,3.0,Male,92.0,3.0,4.0,Manager,4.0,Married,16959.0,19494.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,25.0,3.0,4.0,25.0,12.0,4.0,12.0
30.0,No,Travel_Frequently,1312.0,Research & Development,23.0,3.0,Life Sciences,1.0,159.0,1.0,Male,96.0,1.0,1.0,Research Scientist,3.0,Divorced,2613.0,22310.0,1.0,Y,No,25.0,4.0,3.0,80.0,3.0,10.0,2.0,2.0,10.0,7.0,0.0,9.0
33.0,No,Non-Travel,750.0,Sales,22.0,2.0,Marketing,1.0,160.0,3.0,Male,95.0,3.0,2.0,Sales Executive,2.0,Married,6146.0,15480.0,0.0,Y,No,13.0,3.0,1.0,80.0,1.0,8.0,2.0,4.0,7.0,7.0,0.0,7.0
56.0,Yes,Travel_Rarely,441.0,Research & Development,14.0,4.0,Life Sciences,1.0,161.0,2.0,Female,72.0,3.0,1.0,Research Scientist,2.0,Married,4963.0,4510.0,9.0,Y,Yes,18.0,3.0,1.0,80.0,3.0,7.0,2.0,3.0,5.0,4.0,4.0,3.0
51.0,No,Travel_Rarely,684.0,Research & Development,6.0,3.0,Life Sciences,1.0,162.0,1.0,Male,51.0,3.0,5.0,Research Director,3.0,Single,19537.0,6462.0,7.0,Y,No,13.0,3.0,3.0,80.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,15.0
31.0,Yes,Travel_Rarely,249.0,Sales,6.0,4.0,Life Sciences,1.0,163.0,2.0,Male,76.0,1.0,2.0,Sales Executive,3.0,Married,6172.0,20739.0,4.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,12.0,3.0,2.0,7.0,7.0,7.0,7.0
26.0,No,Travel_Rarely,841.0,Research & Development,6.0,3.0,Other,1.0,164.0,3.0,Female,46.0,2.0,1.0,Research Scientist,2.0,Married,2368.0,23300.0,1.0,Y,No,19.0,3.0,3.0,80.0,0.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0
58.0,Yes,Travel_Rarely,147.0,Research & Development,23.0,4.0,Medical,1.0,165.0,4.0,Female,94.0,3.0,3.0,Healthcare Representative,4.0,Married,10312.0,3465.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,40.0,3.0,2.0,40.0,10.0,15.0,6.0
19.0,Yes,Travel_Rarely,528.0,Sales,22.0,1.0,Marketing,1.0,167.0,4.0,Male,50.0,3.0,1.0,Sales Representative,3.0,Single,1675.0,26820.0,1.0,Y,Yes,19.0,3.0,4.0,80.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
22.0,No,Travel_Rarely,594.0,Research & Development,2.0,1.0,Technical Degree,1.0,169.0,3.0,Male,100.0,3.0,1.0,Laboratory Technician,4.0,Married,2523.0,19299.0,0.0,Y,No,14.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0
49.0,No,Travel_Rarely,470.0,Research & Development,20.0,4.0,Medical,1.0,170.0,3.0,Female,96.0,3.0,2.0,Manufacturing Director,1.0,Married,6567.0,5549.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0
43.0,No,Travel_Frequently,957.0,Research & Development,28.0,3.0,Medical,1.0,171.0,2.0,Female,72.0,4.0,1.0,Research Scientist,3.0,Single,4739.0,16090.0,4.0,Y,No,12.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,3.0,2.0,1.0,2.0
50.0,No,Travel_Frequently,809.0,Sales,12.0,3.0,Marketing,1.0,174.0,3.0,Female,77.0,3.0,3.0,Sales Executive,4.0,Single,9208.0,6645.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,2.0,2.0,2.0,1.0
31.0,Yes,Travel_Rarely,542.0,Sales,20.0,3.0,Life Sciences,1.0,175.0,2.0,Female,71.0,1.0,2.0,Sales Executive,3.0,Married,4559.0,24788.0,3.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
41.0,No,Travel_Rarely,802.0,Sales,9.0,1.0,Life Sciences,1.0,176.0,3.0,Male,96.0,3.0,3.0,Sales Executive,3.0,Divorced,8189.0,21196.0,3.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,12.0,2.0,3.0,9.0,7.0,0.0,7.0
26.0,No,Travel_Rarely,1355.0,Human Resources,25.0,1.0,Life Sciences,1.0,177.0,3.0,Female,61.0,3.0,1.0,Human Resources,3.0,Married,2942.0,8916.0,1.0,Y,No,23.0,4.0,4.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,5.0,7.0
36.0,No,Travel_Rarely,216.0,Research & Development,6.0,2.0,Medical,1.0,178.0,2.0,Male,84.0,3.0,2.0,Manufacturing Director,2.0,Divorced,4941.0,2819.0,6.0,Y,No,20.0,4.0,4.0,80.0,2.0,7.0,0.0,3.0,3.0,2.0,0.0,1.0
51.0,Yes,Travel_Frequently,1150.0,Research & Development,8.0,4.0,Life Sciences,1.0,179.0,1.0,Male,53.0,1.0,3.0,Manufacturing Director,4.0,Single,10650.0,25150.0,2.0,Y,No,15.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,4.0,2.0,0.0,3.0
39.0,No,Travel_Rarely,1329.0,Sales,4.0,4.0,Life Sciences,1.0,182.0,4.0,Female,47.0,2.0,2.0,Sales Executive,3.0,Married,5902.0,14590.0,4.0,Y,No,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0
25.0,No,Travel_Rarely,959.0,Sales,28.0,3.0,Life Sciences,1.0,183.0,1.0,Male,41.0,2.0,2.0,Sales Executive,3.0,Married,8639.0,24835.0,2.0,Y,No,18.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0
30.0,No,Travel_Rarely,1240.0,Human Resources,9.0,3.0,Human Resources,1.0,184.0,3.0,Male,48.0,3.0,2.0,Human Resources,4.0,Married,6347.0,13982.0,0.0,Y,Yes,19.0,3.0,4.0,80.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,7.0
32.0,Yes,Travel_Rarely,1033.0,Research & Development,9.0,3.0,Medical,1.0,190.0,1.0,Female,41.0,3.0,1.0,Laboratory Technician,1.0,Single,4200.0,10224.0,7.0,Y,No,22.0,4.0,1.0,80.0,0.0,10.0,2.0,4.0,5.0,4.0,0.0,4.0
45.0,No,Travel_Rarely,1316.0,Research & Development,29.0,3.0,Medical,1.0,192.0,3.0,Male,83.0,3.0,1.0,Research Scientist,4.0,Single,3452.0,9752.0,5.0,Y,No,13.0,3.0,2.0,80.0,0.0,9.0,2.0,2.0,6.0,5.0,0.0,3.0
38.0,No,Travel_Rarely,364.0,Research & Development,3.0,5.0,Technical Degree,1.0,193.0,4.0,Female,32.0,3.0,2.0,Research Scientist,3.0,Single,4317.0,2302.0,3.0,Y,Yes,20.0,4.0,2.0,80.0,0.0,19.0,2.0,3.0,3.0,2.0,2.0,2.0
30.0,No,Travel_Rarely,438.0,Research & Development,18.0,3.0,Life Sciences,1.0,194.0,1.0,Female,75.0,3.0,1.0,Research Scientist,3.0,Single,2632.0,23910.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0
32.0,No,Travel_Frequently,689.0,Sales,9.0,2.0,Medical,1.0,195.0,4.0,Male,35.0,1.0,2.0,Sales Executive,4.0,Divorced,4668.0,22812.0,0.0,Y,No,17.0,3.0,4.0,80.0,3.0,9.0,2.0,4.0,8.0,7.0,0.0,7.0
30.0,No,Travel_Rarely,201.0,Research & Development,5.0,3.0,Technical Degree,1.0,197.0,4.0,Female,84.0,3.0,1.0,Research Scientist,1.0,Divorced,3204.0,10415.0,5.0,Y,No,14.0,3.0,4.0,80.0,1.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0
30.0,No,Travel_Rarely,1427.0,Research & Development,2.0,1.0,Medical,1.0,198.0,2.0,Male,35.0,2.0,1.0,Laboratory Technician,4.0,Single,2720.0,11162.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,3.0,1.0,2.0
41.0,No,Travel_Frequently,857.0,Research & Development,10.0,3.0,Life Sciences,1.0,199.0,4.0,Male,91.0,2.0,4.0,Manager,1.0,Divorced,17181.0,12888.0,4.0,Y,No,13.0,3.0,2.0,80.0,1.0,21.0,2.0,2.0,7.0,6.0,7.0,7.0
41.0,No,Travel_Rarely,933.0,Research & Development,9.0,4.0,Life Sciences,1.0,200.0,3.0,Male,94.0,3.0,1.0,Laboratory Technician,1.0,Married,2238.0,6961.0,2.0,Y,No,21.0,4.0,4.0,80.0,1.0,7.0,2.0,3.0,5.0,0.0,1.0,4.0
19.0,No,Travel_Rarely,1181.0,Research & Development,3.0,1.0,Medical,1.0,201.0,2.0,Female,79.0,3.0,1.0,Laboratory Technician,2.0,Single,1483.0,16102.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
40.0,No,Travel_Frequently,1395.0,Research & Development,26.0,3.0,Medical,1.0,202.0,2.0,Female,54.0,3.0,2.0,Research Scientist,2.0,Divorced,5605.0,8504.0,1.0,Y,No,11.0,3.0,1.0,80.0,1.0,20.0,2.0,3.0,20.0,7.0,2.0,13.0
35.0,No,Travel_Rarely,662.0,Sales,1.0,5.0,Marketing,1.0,204.0,3.0,Male,94.0,3.0,3.0,Sales Executive,2.0,Married,7295.0,11439.0,1.0,Y,No,13.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,10.0,8.0,0.0,6.0
53.0,No,Travel_Rarely,1436.0,Sales,6.0,2.0,Marketing,1.0,205.0,2.0,Male,34.0,3.0,2.0,Sales Representative,3.0,Married,2306.0,16047.0,2.0,Y,Yes,20.0,4.0,4.0,80.0,1.0,13.0,3.0,1.0,7.0,7.0,4.0,5.0
45.0,No,Travel_Rarely,194.0,Research & Development,9.0,3.0,Life Sciences,1.0,206.0,2.0,Male,60.0,3.0,2.0,Laboratory Technician,2.0,Divorced,2348.0,10901.0,8.0,Y,No,18.0,3.0,3.0,80.0,1.0,20.0,2.0,1.0,17.0,9.0,0.0,15.0
32.0,No,Travel_Frequently,967.0,Sales,8.0,3.0,Marketing,1.0,207.0,2.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Single,8998.0,15589.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0
29.0,No,Non-Travel,1496.0,Research & Development,1.0,1.0,Technical Degree,1.0,208.0,4.0,Male,41.0,3.0,2.0,Manufacturing Director,3.0,Married,4319.0,26283.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0
51.0,No,Travel_Rarely,1169.0,Research & Development,7.0,4.0,Medical,1.0,211.0,2.0,Male,34.0,2.0,2.0,Manufacturing Director,3.0,Married,6132.0,13983.0,2.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0
58.0,No,Travel_Rarely,1145.0,Research & Development,9.0,3.0,Medical,1.0,214.0,2.0,Female,75.0,2.0,1.0,Research Scientist,2.0,Married,3346.0,11873.0,4.0,Y,Yes,20.0,4.0,2.0,80.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0
40.0,No,Travel_Rarely,630.0,Sales,4.0,4.0,Marketing,1.0,215.0,3.0,Male,67.0,2.0,3.0,Sales Executive,4.0,Married,10855.0,8552.0,7.0,Y,No,11.0,3.0,1.0,80.0,1.0,15.0,2.0,2.0,12.0,11.0,2.0,11.0
34.0,No,Travel_Frequently,303.0,Sales,2.0,4.0,Marketing,1.0,216.0,3.0,Female,75.0,3.0,1.0,Sales Representative,3.0,Married,2231.0,11314.0,6.0,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0
22.0,No,Travel_Rarely,1256.0,Research & Development,19.0,1.0,Medical,1.0,217.0,3.0,Male,80.0,3.0,1.0,Research Scientist,4.0,Married,2323.0,11992.0,1.0,Y,No,24.0,4.0,1.0,80.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0
27.0,No,Non-Travel,691.0,Research & Development,9.0,3.0,Medical,1.0,218.0,4.0,Male,57.0,3.0,1.0,Research Scientist,2.0,Divorced,2024.0,5970.0,6.0,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0
28.0,No,Travel_Rarely,440.0,Research & Development,21.0,3.0,Medical,1.0,221.0,3.0,Male,42.0,3.0,1.0,Research Scientist,4.0,Married,2713.0,6672.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,2.0,1.0,5.0,2.0,0.0,2.0
57.0,No,Travel_Rarely,334.0,Research & Development,24.0,2.0,Life Sciences,1.0,223.0,3.0,Male,83.0,4.0,3.0,Healthcare Representative,4.0,Divorced,9439.0,23402.0,3.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,12.0,2.0,1.0,5.0,3.0,1.0,4.0
27.0,No,Non-Travel,1450.0,Research & Development,3.0,3.0,Medical,1.0,224.0,3.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Divorced,2566.0,25326.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
50.0,No,Travel_Rarely,1452.0,Research & Development,11.0,3.0,Life Sciences,1.0,226.0,3.0,Female,53.0,3.0,5.0,Manager,2.0,Single,19926.0,17053.0,3.0,Y,No,15.0,3.0,2.0,80.0,0.0,21.0,5.0,3.0,5.0,4.0,4.0,4.0
41.0,No,Travel_Rarely,465.0,Research & Development,14.0,3.0,Life Sciences,1.0,227.0,1.0,Male,56.0,3.0,1.0,Research Scientist,3.0,Divorced,2451.0,4609.0,4.0,Y,No,12.0,3.0,1.0,80.0,1.0,13.0,2.0,3.0,9.0,8.0,1.0,8.0
30.0,No,Travel_Rarely,1339.0,Sales,5.0,3.0,Life Sciences,1.0,228.0,2.0,Female,41.0,3.0,3.0,Sales Executive,4.0,Married,9419.0,8053.0,2.0,Y,No,12.0,3.0,3.0,80.0,1.0,12.0,2.0,3.0,10.0,9.0,7.0,4.0
38.0,No,Travel_Rarely,702.0,Sales,1.0,4.0,Life Sciences,1.0,230.0,1.0,Female,59.0,2.0,2.0,Sales Executive,4.0,Single,8686.0,12930.0,4.0,Y,No,22.0,4.0,3.0,80.0,0.0,12.0,2.0,4.0,8.0,3.0,0.0,7.0
32.0,No,Travel_Rarely,120.0,Research & Development,6.0,5.0,Life Sciences,1.0,231.0,3.0,Male,43.0,3.0,1.0,Research Scientist,3.0,Single,3038.0,12430.0,3.0,Y,No,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,5.0,4.0,1.0,4.0
27.0,No,Travel_Rarely,1157.0,Research & Development,17.0,3.0,Technical Degree,1.0,233.0,3.0,Male,51.0,3.0,1.0,Research Scientist,2.0,Married,3058.0,13364.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0
19.0,Yes,Travel_Frequently,602.0,Sales,1.0,1.0,Technical Degree,1.0,235.0,3.0,Female,100.0,1.0,1.0,Sales Representative,1.0,Single,2325.0,20989.0,0.0,Y,No,21.0,4.0,1.0,80.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0
36.0,No,Travel_Frequently,1480.0,Research & Development,3.0,2.0,Medical,1.0,238.0,4.0,Male,30.0,3.0,1.0,Laboratory Technician,2.0,Single,2088.0,15062.0,4.0,Y,No,12.0,3.0,3.0,80.0,0.0,13.0,3.0,2.0,8.0,7.0,7.0,2.0
30.0,No,Non-Travel,111.0,Research & Development,9.0,3.0,Medical,1.0,239.0,3.0,Male,66.0,3.0,2.0,Laboratory Technician,1.0,Divorced,3072.0,11012.0,1.0,Y,No,11.0,3.0,3.0,80.0,2.0,12.0,4.0,3.0,12.0,9.0,6.0,10.0
45.0,No,Travel_Rarely,1268.0,Sales,4.0,2.0,Life Sciences,1.0,240.0,3.0,Female,30.0,3.0,2.0,Sales Executive,1.0,Divorced,5006.0,6319.0,4.0,Y,Yes,11.0,3.0,1.0,80.0,1.0,9.0,3.0,4.0,5.0,4.0,0.0,3.0
56.0,No,Travel_Rarely,713.0,Research & Development,8.0,3.0,Life Sciences,1.0,241.0,3.0,Female,67.0,3.0,1.0,Research Scientist,1.0,Divorced,4257.0,13939.0,4.0,Y,Yes,18.0,3.0,3.0,80.0,1.0,19.0,3.0,3.0,2.0,2.0,2.0,2.0
33.0,No,Travel_Rarely,134.0,Research & Development,2.0,3.0,Life Sciences,1.0,242.0,3.0,Male,90.0,3.0,1.0,Research Scientist,4.0,Single,2500.0,10515.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0
19.0,Yes,Travel_Rarely,303.0,Research & Development,2.0,3.0,Life Sciences,1.0,243.0,2.0,Male,47.0,2.0,1.0,Laboratory Technician,4.0,Single,1102.0,9241.0,1.0,Y,No,22.0,4.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
46.0,No,Travel_Rarely,526.0,Sales,1.0,2.0,Marketing,1.0,244.0,2.0,Female,92.0,3.0,3.0,Sales Executive,1.0,Divorced,10453.0,2137.0,1.0,Y,No,25.0,4.0,3.0,80.0,3.0,24.0,2.0,3.0,24.0,13.0,15.0,7.0
38.0,No,Travel_Rarely,1380.0,Research & Development,9.0,2.0,Life Sciences,1.0,245.0,3.0,Female,75.0,3.0,1.0,Laboratory Technician,4.0,Single,2288.0,6319.0,1.0,Y,No,12.0,3.0,3.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0
31.0,No,Travel_Rarely,140.0,Research & Development,12.0,1.0,Medical,1.0,246.0,3.0,Female,95.0,3.0,1.0,Research Scientist,4.0,Married,3929.0,6984.0,8.0,Y,Yes,23.0,4.0,3.0,80.0,1.0,7.0,0.0,3.0,4.0,2.0,0.0,2.0
34.0,No,Travel_Rarely,629.0,Research & Development,27.0,2.0,Medical,1.0,247.0,4.0,Female,95.0,3.0,1.0,Research Scientist,2.0,Single,2311.0,5711.0,2.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,2.0,1.0,2.0
